uid,name,tile,geometry,priorState,recommendation,reasons,auditFlags,kind,structureType,heightMetres,heightSource,areaM2,inputHash
landsd/216507:0,,1_-5,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,42.8707,c600693b08a8828214ba580755231b25ba0aa22704c27519fceccaad95348e65
landsd/181878:0,,-6_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,75.017,bc7a19e6b5014fcf87f166a06c6520964c4d9cc5f5003910acb927f743e9a058
landsd/77095:0,,6_-2,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,21.1176,bdb2adc1baa6d2557f97df82a1068b11d61a5f3e9fe44a8863d2aec85606e2f8
landsd/189415:0,,-3_-13,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.2,landsd,65.0195,62db731e3e8bf44ac98e6ed892c95d128bbf9cc4ae812ea6c3fe3f4d45355ce0
landsd/35301:0,,-7_-8,footprint,unassessed,review,native-envelope-differs,,yes,Tower,3.0,landsd,16.5434,0698ac1cf5cd698e1f3b729e2c9acf6217872298db49d1d01efb3bf8c680bebf
landsd/288446:0,,-5_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,62.198,4ba3183fe59753bc248d0e8b1cf0de10d6e1d8199119d2c7f0f329a0c7d6b4dc
landsd/33347:0,Greenview Garden 12A,4_-3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,9.5,landsd,57.8696,013d64ca218331a8b40086bf779cd598e04db05bdb890a5b5e6b8292ee98ab2d
landsd/321000:0,,3_4,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,57.6996,9dde09589cb1c3201363da502edddbc2fdf345f5c63e4d9fe343b56a2f4f12c5
landsd/149175:0,Chun Hing San Tsuen Block 30,-8_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.2,landsd,67.9637,20290e9a4b8e5a3350ec71cbd9d39be6176cde62daff8065f7051ccf7f732ac6
landsd/96045:0,,3_-11,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,5.8,landsd,41.6253,46a7568333629c57ca89841309cf526d6300adf39e64b197c379d97f8e3015a1
landsd/283261:0,,0_-14,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,79.3152,3a8a7dc75e8c19bc0ac1892255439d8782bfb30e845a662a244b203ae128beaf
landsd/306868:0,Lodgewood By Nina Hospitality Mong Kok,0_-2,footprint,unassessed,review,nonordinary-or-support-form;native-envelope-differs;native-mesh-complexity-needs-review,,hotel,Tower,14.5,landsd,442.4219,6ab9963bb249432470897264d385e1b2f7df64fee6bbf47ee436d4b391512d6a
landsd/229196:0,WOODGREEN ESTATE,0_2,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain,apartments,Podium,4.5,landsd,663.3536,9815ec63c27acf87c1dc2f53296155bfdf417d241ec2ee4007a985b3c158da94
landsd/91305:0,,1_-15,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.3,landsd,64.6145,9c28a2a95e94ac0910f9283d0a46088679ab441127d2ff2c8b88ed579fe94899
landsd/287006:0,,-7_4,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,5.4,landsd,56.1872,26584f75f9683606596b0ae0e1708b7843bd57eb294ce6b0d5ace52c8b9cce12
landsd/293926:0,,-9_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,961.8319,a814d2760d75fd76b13c33798c0aeb0b681372d6bc210bb518d19dc6b240b245
landsd/89566:0,Nan Fung Sun Chuen Block 2,2_0,footprint,unassessed,review,source-or-terrain-diagnostic;large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,apartments,Tower,85.5,landsd,465.6569,78ce35aacefa3d17220826e8f48e325fad79560a1494426c878cd53fdb4e4e1e
landsd/328008:0,,-3_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,57.2952,7a4d29590f074181f3e0162f7a916306b18af25e4725329f83a2dad1d7f6916f
landsd/259717:0,,-9_1,embedded,unassessed,review,existing-detail-without-current-acceptance,,yes,Tower,8.2,landsd,63.816,0c36b2526b5c001cc9e78428f62f19e2c5858bf3469c2e27846ce3cf246f9c06
landsd/139586:0,,2_-3,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,10.6,landsd,74.9021,d49d87bcca2b0e121fb1bec43df7bccaa54301c09fd512917506428fd923756e
landsd/273980:0,Passenger Terminal Building,-1_-15,footprint,unassessed,review,source-or-terrain-diagnostic;native-mesh-complexity-needs-review,sampled-base-above-terrain,yes,Tower,19.1,landsd,63.5367,6330a215640c83bd56c05cfb1a73c50a863ba08b9aa6d54e44ce6706e58097b7
landsd/46427:0,Un Shing House,-1_-3,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,113.0,landsd,1379.1535,e9e0f5ccf6f1e5a031e2a1704bb5b811af0ad9de92ca521efc2f7408ae98d0d3
landsd/308321:0,,-6_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,66.8493,71520641f6bb5293bbeeebe6da74a9e4f5bbb6d75072856d391be2c1b0ab4f3a
landsd/272318:0,,-6_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,54.94,44dcaf56bf5649eb8d6b480f0f4e54a0d3a15023cce5568ca5f2b4a0fcd0e55b
landsd/76648:0,,-9_2,footprint,unassessed,review,source-or-terrain-diagnostic;native-source-missing-or-ambiguous,sampled-base-above-terrain,yes,Tower,4.2,landsd,43.6265,0fb7066840501d45cd11eafe2a7a2feb0810bb7efeb91ad4c57562fd09d6fc8d
landsd/339077:0,,7_0,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain,roof,Open-sided Structure,2.2,landsd,36.2914,e3e4df1b57773760c89ebe1f8f3ac8df013224490aba35adf281ee39db838f51
landsd/57695:0,Feoso Building,-1_-3,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,industrial,Tower,41.3,landsd,917.005,efe4ea759afa48cad0888ecf89b4db01e799bcf4a77ffe51a781926f986a0a19
landsd/327014:0,,-13_-6,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,2.6,landsd,80.3331,16e77c6b4417a247924738d0cb9969dfe583c289c381282a373187b4d36ca72e
landsd/212633:0,,-12_0,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.0,landsd,64.678,9bce4c45a1d2f824ad3dabf4e4c814dd4400e7ebc6da2146796a11d85b2b7eee
landsd/71362:0,,2_-7,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,8.2,landsd,62.555,bbd1cbb9527d5fe7dd7af966b0b52c716b13bca7c12f39e4929ce35d47e62996
landsd/71950:0,,-5_-8,footprint,unassessed,review,native-mesh-complexity-needs-review,,yes,Tower,8.6,landsd,63.3917,ee09fbe397c4a6e7f3fbc3f345ed0778052e873f61188bee2bb6141db5c7f781
landsd/114376:0,,-8_-9,footprint,unassessed,review,native-envelope-differs,,house,Tower,8.9,landsd,35.6817,774c034215b1b31276ae9a1afdb2108dac501d4a3ff78079fc28d1f51225a4b5
landsd/285432:0,The Prestige Blk 9,-5_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,8.3,landsd,64.1838,fa833c52108fa26a8ff464d8a91948b2e45fc848c015c4bc5fbcc68a73b92f79
landsd/164660:0,,-5_-12,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,2.4,landsd,18.092,1701d45430f6553155d8c7d3385cec5aa301d440cbc9018f5dc2b79c3c5d8454
landsd/87837:0,,-6_-9,footprint,unassessed,review,native-envelope-differs,,yes,Tower,11.3,landsd,65.8323,71fe2d5396f0a8848286444e759e1f7405a877be18828a7bb7662f0167a12ae9
landsd/173560:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,116.1285,8d4b2e8c46ff28cacfd86ff67cd92693f162a636c444ea699cd87d3dbaadf826
landsd/271719:0,,-5_-11,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.1,landsd,98.7017,b9d217801d232f4eccc5e095e8a3e5123404b28ab297888d07e6cc76bfafd7dd
landsd/179063:0,,-14_-4,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,service,Temporary Structure,3.5,estimated,30.8791,7551e5007eadc30e55bda754e9d9e98187eddfd47cceccd8c25397283fc03ef2
landsd/287154:0,,4_-3,footprint,unassessed,review,source-or-terrain-diagnostic;nonordinary-or-support-form;native-source-missing-or-ambiguous,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,roof,Open-sided Structure,4.3,landsd,209.379,c6ab1c1876f1cafd79ed77a9b843873e0a666de9fa87a58ecd23ad290669fe9b
landsd/35613:0,,-7_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.4,landsd,65.0248,62e6e3287827812eaae356807a0e43428619f1ebf078b63edd65a0694d8ef3a4
landsd/76494:0,,-1_0,native,unassessed,review,existing-detail-without-current-acceptance,,yes,Tower,22.9,landsd,82.163,55c355fd787b08da7a9d9ddb57d2a6962a661b3dccf43421d2be9c97124b83f8
landsd/220819:0,,-3_-7,footprint,unassessed,review,native-envelope-differs,,yes,Tower,4.6,landsd,53.5632,eafc3f9900d3423e40a618ec3361a44059fcf343400fa53c4e83611f0da296a0
landsd/213955:0,,5_-6,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.2,landsd,38.8048,fd31d7f1d24254834c6c964be30fe6bd0f50ef7d11884aa52c3f7ab7a6282a57
landsd/104277:0,,-6_-9,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,8.1,landsd,55.541,a1abf7ca47ddc803c2115b165d248724cee65331448e4c956550641ec071f8ae
landsd/93822:0,,1_1,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,apartments,Tower,10.7,landsd,121.9975,b46ff4dfe91cdec794833f6e7f3cadcff158fbc1ce79a5e983e48449c69fad28
landsd/194247:0,Hanford Garden Block 2,-10_-6,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,retail,Tower,93.3,landsd,527.6946,4acf33f929e6500b989dd5068fc76275bae36b2242bb90f4e77f47b6e29d1209
landsd/40456:0,,6_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,23.7618,eaadb33117681f066386fe8ff16fdc55c0fc40fb97c4bd1525cdce26f35495ba
landsd/317855:0,,-1_-14,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,2.5,landsd,23.2661,30ead17b6eb59122ee599fdfcd6795c2275665b660d68dca3082a35a050d6d5c
landsd/40487:0,HOPES VILLA,6_-6,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,14.1077,c04407a6a642f01183947045ad3e968b8f6fb9cbb526303f12256816ee93ecdd
landsd/134844:0,,-3_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,96.304,54059092150bdc43244926e12bd5c2d4d51db56d4521525a7459836e100d43b5
landsd/54665:0,,-2_-13,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,12.1,landsd,36.5976,6e21c0fe819ab4b72008af087d8fe264101e4be13af8dfd6b58fbd0d970c96d6
landsd/126466:0,,-8_-8,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.0,landsd,64.4303,8db6c259ce1c184fead32be29d5f9ef2e8c43604600b7d3d52671d226f6432b3
landsd/36194:0,,-1_-11,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,36.9297,08f11161188cadaeea316dda637ed8b11cfccdfc4cebc71fdabe2447ffa38778
landsd/255118:0,,5_-6,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.3,landsd,3.6771,f26fde1ce8bcc7de663febc18f2a1621823fcdc1ddb181245ded73f78b4fbd1e
landsd/337855:0,Cyberport 3 A Core,-2_1,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,35.1,landsd,872.6714,5796aaf1b036e46d2c1f3d8b4549b03e6f15daa4e8b6255c6e5ed6010a8b0f8c
landsd/244736:0,,-1_-6,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,2.8,landsd,90.6582,58d7def2c5d8fe2a0251724db5bfb80cf2883dc630464df4c7c576ea8af6d4db
landsd/287058:0,,-5_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,39.967,e292ba000735016db6ff75da860d361b8ddbcf7e4963db982bd3620fc8431788
landsd/154621:0,,5_-1,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.2,landsd,27.336,3f6760d766c6455f90982487ac165afccb67564a2ef04ddb99e6aea9a6788f3e
landsd/285012:0,,-1_-11,footprint,unassessed,review,native-source-missing-or-ambiguous,,yes,Tower,8.3,landsd,65.0306,dc38f564db5292ac2c22ff34634a62108d8c58078d36d85ffacef31d8a9e4e86
landsd/261238:0,,-4_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,93.975,a62849656a2ab989b013b84eb58e9b1512962d8c650fc6abfee1fb96f59b6da4
landsd/269113:0,,-4_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,10.9056,59dc1d52c03fa5c155e16a11df613e89fa39297115de7ca01f76110ad4b245b9
landsd/239035:0,,4_3,footprint,unassessed,review,native-envelope-differs,,yes,Tower,2.9,landsd,65.8935,3979a59d1c3f358e52de773bf050cdc0288d52a9c285ca2bd62e716f2c5e719c
landsd/97741:0,Casa Marina II House 13,1_-10,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,house,Tower,14.6,landsd,88.7539,6dd5416321e8e8cd77656f6185d6c86cf8db30b206c199d98619495ca7b5c4f8
landsd/102483:0,,-3_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,473.0852,5e1a5f38098d821b03f4ec7b9c296f0285bfae363083b2c4fe1645ad0365d692
landsd/17558:0,,-6_-11,footprint,unassessed,likely-skip,ordinary-surveyed-form-small-native-envelope-difference-low-complexity,,yes,Tower,4.4,landsd,34.0845,0910d74f537c4e4fcc0d94cf82f920c6a6fcc6455b39a2a1f7be9d13a2eb8d32
landsd/163635:0,Burnside Villa Block A1-A6,2_2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,house,Tower,9.7,landsd,428.4623,b43464417d928ee8d90b21ca900efbb815ebfdffb37e12ab9c2c062d299001d5
landsd/53353:0,,8_-7,footprint,unassessed,review,source-or-terrain-diagnostic,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,yes,Tower,4.9,landsd,41.7493,1d141baaedcf16da62338511413c8e9c54c778d38c72b834d9edb4e22c528212
landsd/309189:0,,2_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,2.0794,421c677027caf9e07e42f26d780dc5a24b03134cc2dfdbd6f041b23153fee1dc
landsd/275766:0,,-7_-8,footprint,unassessed,review,nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,5.4,landsd,17.9788,bf7b010bc49f1f7e16622b5a397302dc70647dd984afdbabfa8586551155fd7a
landsd/108268:0,HONG KONG DISNEYLAND RESORT,-7_-2,footprint,unassessed,review,large-or-tall-form;native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,8.8,landsd,8487.8969,ff0108e41efdf03a5e85bf069f1ec1d0d76b1cef1b58976c088b336a0f01fa93
landsd/153899:0,,-2_-12,footprint,unassessed,review,source-or-terrain-diagnostic;native-envelope-differs;native-mesh-complexity-needs-review,sampled-base-above-terrain,apartments,Tower,8.1,landsd,55.283,51fb4d96538bffcf8b144878259b8b2bb25c7891f1cb0cd912bc370e5f5760fd
landsd/327194:0,,-7_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,207.5183,4013ab8e6128fffbefc4d60623853ee52db998aa216536045641f85079a2d127
landsd/8577:0,,-7_-12,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,12.2233,baf9a1673efd9dd4dfb3fd2772cbf5eace38fc7f4eb73cc0ccd0bfbfbd23b6b6
landsd/90005:0,,0_-2,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,21.1,landsd,62.35,c78166ef84dfa2bf4b4b2ffc03001baa46a9d64477e197c03c1d13435ab0b2f1
landsd/325776:0,,-9_-9,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,134.0604,53d95212fb2d90ad2d69900874a2c9fade60fae6a5354b2586a8b0287490b926
landsd/247768:0,,-7_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,48.3086,1ae8b42f69df1dc2fc9c95cc2e3ed28665fb3c7a172ed284aff6c251f6002911
landsd/95237:0,Le Palais Block 36,3_3,footprint,unassessed,review,native-mesh-complexity-needs-review,,house,Tower,12.6,landsd,114.8914,cdb2e6760ac51b01e92960490a03adce7abe044647f5cbc4469f8628ba857b10
landsd/236020:0,Telford Gardens Block Q1,2_-2,footprint,unassessed,review,source-or-terrain-diagnostic;native-mesh-complexity-needs-review,sampled-base-above-terrain,retail,Tower,30.1,landsd,444.3852,806d0e197acd0b3e1968129075c160d372339c0249ad81a70b50971ca76ff79d
landsd/161325:0,,-3_-13,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,shed,Temporary Structure,3.5,estimated,27.8864,9d4efb74ae31e90b757c4275f6b0afc5ca95d9ca507d4b26fdacb9afe86cc062
landsd/82493:0,The Church of Jesus Christ of Latter-Day Saints,1_-6,footprint,unassessed,enhancement-candidate,distinctive-use-or-landmark-with-footprint-only,sampled-roof-partly-below-terrain;sampled-roof-wholly-below-terrain,church,Tower,8.9,landsd,459.4414,c2b990093b48fb536185cdaa881adc58d8b2771fb95372d95657874f7c0427df
landsd/318060:0,,-5_-8,footprint,unassessed,review,estimated-height;nonordinary-or-support-form;native-source-missing-or-ambiguous,,roof,Open-sided Structure,3.0,estimated,10.721,fbc884d46354b58c719414d25975ecbf3a55790efcd30cabe2fc4ff43d67eeb9
landsd/18117:0,,-11_-9,footprint,unassessed,review,native-envelope-differs;native-mesh-complexity-needs-review,,yes,Tower,4.2,landsd,10.2865,f5985c40d59976eab56b7a55377fd8e1390b41394b428a6cd2c56d010d0525ea
