uid,objectId,buildingCSUID,name,nameZh,sectionId,sectionName,tile,centreX,centreZ,baseHeight,height,heightSource,governmentAvailable,sizeGroup,sizeLabel,triangles,modelId,sourceState,sourceHoldReason,compressedBytes,geometryBytes,installation,actionableState
landsd/207581:0,207581,1721114292T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_1,-17288.428518,2209.245127,7.8,5.4,landsd,True,xs,XS,79,B172111429201062G0,packed-needs-placement-review,,1489,5190,embedded,installed
landsd/207584:0,207584,1773512995T20080130,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_1,-16764.084538,3503.806499,94.9,4.3,landsd,True,xs,XS,54,B177351299501062G0,packed-needs-placement-review,,1378,3852,progressive,installed
landsd/207585:0,207585,1775213002T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_1,-16748.226818,3497.307211,95.7,3.5,landsd,True,xs,XS,30,B177521300201062G0,packed-needs-placement-review,,1023,2340,progressive,installed
landsd/207766:0,207766,1762114964T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-16880.218622,1536.400777,6.9,5.7,landsd,True,xs,XS,92,B176211496401062G0,packed-needs-placement-review,,1737,6420,embedded,installed
landsd/207767:0,207767,1768915036T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-16811.239715,1463.576623,23.9,4.2,landsd,True,xs,XS,59,B176891503601062G0,packed-needs-placement-review,,1323,3846,progressive,installed
landsd/207768:0,207768,1867615075T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-8_0,-15824.139435,1422.963093,54.6,3.9,landsd,True,xs,XS,26,B186761507501062G0,packed-needs-placement-review,,1019,1956,progressive,installed
landsd/207769:0,207769,1704215120T20050430,,黃公田六村學校,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-17458.545089,1379.273898,68.9,4.1,landsd,True,xs,XS,16,B170421512001062G0,packed-needs-placement-review,,846,1248,progressive,installed
landsd/207771:0,207771,1852515171T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-8_0,-15974.218706,1329.16023,32.8,2.1,landsd,True,xs,XS,26,B185251517101062G0,packed-needs-placement-review,,1042,2028,progressive,installed
landsd/207772:0,207772,1694915081T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-17551.329149,1418.904213,56.6,2.5,landsd,True,xs,XS,60,B169491508101062G0,packed-needs-placement-review,,1433,4608,progressive,installed
landsd/207775:0,207775,1695115072T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-17549.088809,1427.866831,56.5,2.3,landsd,True,xs,XS,58,B169511507201062G0,packed-needs-placement-review,,1394,4524,progressive,installed
landsd/207776:0,207776,1678115092T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_0,-17718.844423,1407.333519,60.4,3.4,landsd,True,xs,XS,30,B167811509201062G0,packed-needs-placement-review,,1077,2268,progressive,installed
landsd/207813:0,207813,1684413068T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-9_1,-17655.92601,3431.646838,124.3,5.3,landsd,True,xs,XS,32,B168441306801062G0,packed-needs-placement-review,,1051,2136,progressive,installed
landsd/207818:0,207818,1640613140T20050430,,,10.6,"Mui Wo, Silvermine Bay and surrounding villages",-10_1,-18093.822665,3360.216678,144.9,3.9,landsd,True,xs,XS,30,B164061314001062G0,packed-needs-placement-review,,1072,2340,progressive,installed
